timestamp,temperature_c,vibration_g,current_a,fail_soon
2025-01-01 00:58:02,40.44,0.149,0.938,0
2025-01-01 00:58:03,40.52,0.195,0.901,0
2025-01-01 00:58:04,41.24,0.246,1.129,0
2025-01-01 00:58:05,43.78,0.181,0.991,0
2025-01-01 00:58:06,58.19,0.629,1.361,1
2025-01-01 00:58:07,62.05,0.845,1.229,1
2025-01-01 00:58:08,37.79,0.118,1.073,0
2025-01-01 00:58:09,60.42,0.646,1.486,1
2025-01-01 00:58:10,62.31,0.478,1.438,1
2025-01-01 00:58:11,38.77,0.086,1.011,0
2025-01-01 00:58:12,43.54,0.261,0.937,0
2025-01-01 00:58:13,67.87,0.666,1.496,1
2025-01-01 00:58:14,66.37,0.856,1.276,1
2025-01-01 00:58:15,42.67,0.17,1.128,0
2025-01-01 00:58:16,38.54,0.165,0.947,0
2025-01-01 00:58:17,38.24,0.234,0.951,0
2025-01-01 00:58:18,35.73,0.17,0.982,0
2025-01-01 00:58:19,60.48,0.509,1.597,1
2025-01-01 00:58:20,60.22,0.741,1.247,1
2025-01-01 00:58:21,61.43,0.732,1.365,1
2025-01-01 00:58:22,38.77,0.331,0.881,0
2025-01-01 00:58:23,33.8,0.201,1.038,0
2025-01-01 00:58:24,41.78,0.091,0.873,0
2025-01-01 00:58:25,35.99,0.087,1.092,0
2025-01-01 00:58:26,45.12,0.206,1.081,0
2025-01-01 00:58:27,36.76,0.183,1.136,0
2025-01-01 00:58:28,56.98,0.843,1.258,1
2025-01-01 00:58:29,38.81,0.253,0.92,0
2025-01-01 00:58:30,40.12,0.208,0.895,0
2025-01-01 00:58:31,60.27,0.838,1.399,1
2025-01-01 00:58:32,42.96,0.159,1.075,0
2025-01-01 00:58:33,60.6,0.552,1.515,1
2025-01-01 00:58:34,39.28,0.278,1.187,0
2025-01-01 00:58:35,39.18,0.187,1.129,0
2025-01-01 00:58:36,41.54,0.161,1.112,0
2025-01-01 00:58:37,38.61,0.177,1.167,0
2025-01-01 00:58:38,39.71,0.148,0.976,0
2025-01-01 00:58:39,37.84,0.082,0.959,0
2025-01-01 00:58:40,34.57,0.182,0.961,0
2025-01-01 00:58:41,55.58,0.774,1.373,1
2025-01-01 00:58:42,41.55,0.232,0.946,0
2025-01-01 00:58:43,58.56,0.771,1.448,1
2025-01-01 00:58:44,44.64,0.27,1.053,0
2025-01-01 00:58:45,42.89,0.179,1.076,0
2025-01-01 00:58:46,59.3,0.661,1.423,1
2025-01-01 00:58:47,58.2,0.598,1.447,1
2025-01-01 00:58:48,40.71,0.205,0.942,0
2025-01-01 00:58:49,42.57,0.244,1.226,0
2025-01-01 00:58:50,37.03,0.218,1.031,0
2025-01-01 00:58:51,59.61,0.683,1.541,1
2025-01-01 00:58:52,38.35,0.261,0.874,0
2025-01-01 00:58:53,59.27,0.647,1.205,1
2025-01-01 00:58:54,63.84,0.75,1.54,1
2025-01-01 00:58:55,43.84,0.231,0.944,0
2025-01-01 00:58:56,56.88,0.729,1.685,1
2025-01-01 00:58:57,33.76,0.233,0.954,0
2025-01-01 00:58:58,39.93,0.217,0.923,0
2025-01-01 00:58:59,60.06,0.553,1.419,1
2025-01-01 00:59:00,62.98,0.686,1.283,1
2025-01-01 00:59:01,42.87,0.312,0.87,0
2025-01-01 00:59:02,43.62,0.183,1.089,0
2025-01-01 00:59:03,61.19,0.666,1.508,1
2025-01-01 00:59:04,44.16,0.198,1.049,0
2025-01-01 00:59:05,39.41,0.203,0.939,0
2025-01-01 00:59:06,41.57,0.255,0.776,0
2025-01-01 00:59:07,41.83,0.201,1.006,0
2025-01-01 00:59:08,65.82,0.598,1.395,1
2025-01-01 00:59:09,63.16,0.672,1.287,1
2025-01-01 00:59:10,38.7,0.171,1.105,0
2025-01-01 00:59:11,37.74,0.187,1.097,0
2025-01-01 00:59:12,37.6,0.185,0.921,0
2025-01-01 00:59:13,58.14,0.571,1.587,1
2025-01-01 00:59:14,42.49,0.215,0.908,0
2025-01-01 00:59:15,61.26,0.559,1.449,1
2025-01-01 00:59:16,34.91,0.172,0.934,0
2025-01-01 00:59:17,35.43,0.076,1.258,0
2025-01-01 00:59:18,55.94,0.514,0.955,1
2025-01-01 00:59:19,43.33,0.246,1.085,0
2025-01-01 00:59:20,63.57,0.658,1.287,1
2025-01-01 00:59:21,59.34,0.715,1.351,1
2025-01-01 00:59:22,60.4,0.624,1.576,1
2025-01-01 00:59:23,57.03,0.672,1.261,1
2025-01-01 00:59:24,57.19,0.828,1.352,1
2025-01-01 00:59:25,40.09,0.15,1.061,0
2025-01-01 00:59:26,39.63,0.293,0.945,0
2025-01-01 00:59:27,43.27,0.263,1.14,0
2025-01-01 00:59:28,40.66,0.191,0.929,0
2025-01-01 00:59:29,59.63,0.731,1.428,1
2025-01-01 00:59:30,60.0,0.552,1.421,1
2025-01-01 00:59:31,37.34,0.207,0.976,0
2025-01-01 00:59:32,34.32,0.116,1.071,0
2025-01-01 00:59:33,58.95,0.867,1.293,1
2025-01-01 00:59:34,37.6,0.256,0.827,0
2025-01-01 00:59:35,60.89,0.741,0.943,1
2025-01-01 00:59:36,39.04,0.199,1.025,0
2025-01-01 00:59:37,54.85,0.732,1.411,1
2025-01-01 00:59:38,58.59,0.423,1.479,1
2025-01-01 00:59:39,38.43,0.097,1.118,0
2025-01-01 00:59:40,41.52,0.246,1.021,0
2025-01-01 00:59:41,37.48,0.185,0.935,0
2025-01-01 00:59:42,57.76,0.564,1.716,1
2025-01-01 00:59:43,63.13,0.468,1.635,1
2025-01-01 00:59:44,39.31,0.225,1.118,0
2025-01-01 00:59:45,42.42,0.293,0.97,0
2025-01-01 00:59:46,41.27,0.183,0.883,0
2025-01-01 00:59:47,62.15,0.765,1.673,1
2025-01-01 00:59:48,44.83,0.238,1.078,0
2025-01-01 00:59:49,57.54,0.617,1.434,1
2025-01-01 00:59:50,59.13,0.65,1.661,1
2025-01-01 00:59:51,56.92,0.589,1.35,1
2025-01-01 00:59:52,40.64,0.208,0.92,0
2025-01-01 00:59:53,38.42,0.207,0.724,0
2025-01-01 00:59:54,54.63,0.433,1.491,1
2025-01-01 00:59:55,61.21,0.72,1.492,1
2025-01-01 00:59:56,59.94,0.706,1.38,1
2025-01-01 00:59:57,65.16,0.487,1.527,1
2025-01-01 00:59:58,40.23,0.08,0.954,0
2025-01-01 00:59:59,38.64,0.248,1.029,0
2025-01-01 01:00:00,60.36,0.746,1.306,1
2025-01-01 01:00:01,43.93,0.149,1.271,0
2025-01-01 01:00:02,64.34,0.864,1.63,1
2025-01-01 01:00:03,41.01,0.123,1.197,0
2025-01-01 01:00:04,44.09,0.206,1.049,0
2025-01-01 01:00:05,37.89,0.182,0.761,0
2025-01-01 01:00:06,59.19,0.699,1.424,1
2025-01-01 01:00:07,37.19,0.213,1.011,0
2025-01-01 01:00:08,41.34,0.171,1.053,0
2025-01-01 01:00:09,58.18,0.647,1.355,1
2025-01-01 01:00:10,55.81,0.694,1.088,1
2025-01-01 01:00:11,41.67,0.228,0.849,0
2025-01-01 01:00:12,62.05,0.587,1.423,1
2025-01-01 01:00:13,63.61,0.719,1.559,1
2025-01-01 01:00:14,36.69,0.169,0.935,0
2025-01-01 01:00:15,65.64,0.636,1.483,1
2025-01-01 01:00:16,41.29,0.155,0.977,0
2025-01-01 01:00:17,37.71,0.187,0.99,0
2025-01-01 01:00:18,40.24,0.178,0.975,0
2025-01-01 01:00:19,38.96,0.038,1.057,0
2025-01-01 01:00:20,39.26,0.161,1.178,0
2025-01-01 01:00:21,37.47,0.223,0.905,0
2025-01-01 01:00:22,40.15,0.271,0.934,0
2025-01-01 01:00:23,56.73,0.801,1.739,1
2025-01-01 01:00:24,64.89,0.63,1.527,1
2025-01-01 01:00:25,64.05,0.846,1.629,1
2025-01-01 01:00:26,39.63,0.171,0.852,0
2025-01-01 01:00:27,39.45,0.309,1.084,0
2025-01-01 01:00:28,40.24,0.169,0.988,0
2025-01-01 01:00:29,63.67,0.75,1.314,1
2025-01-01 01:00:30,36.61,0.212,0.918,0
2025-01-01 01:00:31,65.4,0.76,1.2,1
2025-01-01 01:00:32,42.32,0.237,0.867,0
2025-01-01 01:00:33,41.14,0.165,0.879,0
2025-01-01 01:00:34,36.28,0.177,0.923,0
2025-01-01 01:00:35,43.19,0.228,1.143,0
2025-01-01 01:00:36,61.95,0.596,1.19,1
2025-01-01 01:00:37,39.72,0.142,0.843,0
2025-01-01 01:00:38,41.49,0.241,0.948,0
2025-01-01 01:00:39,55.02,0.55,1.566,1
2025-01-01 01:00:40,56.3,0.609,1.553,1
2025-01-01 01:00:41,58.77,0.692,1.208,1
2025-01-01 01:00:42,62.22,0.725,1.428,1
2025-01-01 01:00:43,65.61,0.865,1.16,1
2025-01-01 01:00:44,40.55,0.163,1.161,0
2025-01-01 01:00:45,41.07,0.139,0.846,0
2025-01-01 01:00:46,39.89,0.13,1.078,0
2025-01-01 01:00:47,41.53,0.185,0.949,0
2025-01-01 01:00:48,39.51,0.103,1.209,0
2025-01-01 01:00:49,57.97,0.711,1.254,1
2025-01-01 01:00:50,37.13,0.179,1.116,0
2025-01-01 01:00:51,40.73,0.147,0.9,0
2025-01-01 01:00:52,61.4,0.733,1.474,1
2025-01-01 01:00:53,36.35,0.193,0.815,0
2025-01-01 01:00:54,36.3,0.166,1.048,0
2025-01-01 01:00:55,45.01,0.298,0.984,0
2025-01-01 01:00:56,42.26,0.209,1.137,0
2025-01-01 01:00:57,35.15,0.199,1.069,0
2025-01-01 01:00:58,36.88,0.246,0.788,0
2025-01-01 01:00:59,39.02,0.195,1.075,0
2025-01-01 01:01:00,39.52,0.197,1.326,0
2025-01-01 01:01:01,38.65,0.219,1.122,0
2025-01-01 01:01:02,56.2,0.663,1.535,1
2025-01-01 01:01:03,65.37,0.568,1.405,1
2025-01-01 01:01:04,41.36,0.283,1.038,0
2025-01-01 01:01:05,37.96,0.175,0.946,0
2025-01-01 01:01:06,42.26,0.1,0.975,0
2025-01-01 01:01:07,37.82,0.209,1.077,0
2025-01-01 01:01:08,43.29,0.21,0.947,0
2025-01-01 01:01:09,58.96,0.779,1.409,1
2025-01-01 01:01:10,40.37,0.165,1.004,0
2025-01-01 01:01:11,40.85,0.125,1.044,0
2025-01-01 01:01:12,57.31,0.584,1.286,1
2025-01-01 01:01:13,39.91,0.188,1.265,0
2025-01-01 01:01:14,36.81,0.185,0.989,0
2025-01-01 01:01:15,56.81,0.777,1.585,1
2025-01-01 01:01:16,61.3,0.72,1.395,1
2025-01-01 01:01:17,40.98,0.192,1.009,0
2025-01-01 01:01:18,37.82,0.173,0.852,0
2025-01-01 01:01:19,40.66,0.227,1.049,0
2025-01-01 01:01:20,62.64,0.638,1.34,1
2025-01-01 01:01:21,40.04,0.203,1.083,0
2025-01-01 01:01:22,41.65,0.123,1.019,0
2025-01-01 01:01:23,37.69,0.162,0.974,0
2025-01-01 01:01:24,59.72,0.622,1.324,1
2025-01-01 01:01:25,38.13,0.207,0.886,0
2025-01-01 01:01:26,43.24,0.239,0.977,0
2025-01-01 01:01:27,39.82,0.206,0.849,0
2025-01-01 01:01:28,41.6,0.177,1.034,0
2025-01-01 01:01:29,42.47,0.265,1.09,0
2025-01-01 01:01:30,44.36,0.226,1.103,0
2025-01-01 01:01:31,53.36,0.686,1.205,1
2025-01-01 01:01:32,43.06,0.237,0.907,0
2025-01-01 01:01:33,38.09,0.272,1.016,0
2025-01-01 01:01:34,59.73,0.657,1.534,1
2025-01-01 01:01:35,62.31,0.731,1.415,1
2025-01-01 01:01:36,51.92,0.728,1.531,1
2025-01-01 01:01:37,54.94,0.777,1.413,1
2025-01-01 01:01:38,40.43,0.217,0.943,0
2025-01-01 01:01:39,41.36,0.203,0.858,0
2025-01-01 01:01:40,39.89,0.118,1.05,0
2025-01-01 01:01:41,54.79,0.793,1.175,1
2025-01-01 01:01:42,35.56,0.213,1.002,0
2025-01-01 01:01:43,37.5,0.293,0.95,0
2025-01-01 01:01:44,35.72,0.261,1.067,0
2025-01-01 01:01:45,36.04,0.198,1.201,0
2025-01-01 01:01:46,51.64,0.691,1.588,1
2025-01-01 01:01:47,37.33,0.181,0.913,0
2025-01-01 01:01:48,37.75,0.3,1.03,0
2025-01-01 01:01:49,60.01,0.745,1.245,1
2025-01-01 01:01:50,42.06,0.296,1.052,0
2025-01-01 01:01:51,60.35,0.848,1.269,1
2025-01-01 01:01:52,39.35,0.251,1.067,0
2025-01-01 01:01:53,37.98,0.219,0.962,0
2025-01-01 01:01:54,40.45,0.217,0.978,0
2025-01-01 01:01:55,42.49,0.228,1.068,0
2025-01-01 01:01:56,57.83,0.66,1.174,1
2025-01-01 01:01:57,54.86,0.784,1.145,1
2025-01-01 01:01:58,45.15,0.182,0.922,0
2025-01-01 01:01:59,43.76,0.181,1.164,0
2025-01-01 01:02:00,39.99,0.212,1.016,0
2025-01-01 01:02:01,36.85,0.259,0.888,0
2025-01-01 01:02:02,61.3,0.752,1.227,1
2025-01-01 01:02:03,39.66,0.13,0.855,0
2025-01-01 01:02:04,62.18,0.707,1.257,1
2025-01-01 01:02:05,52.78,0.585,1.378,1
2025-01-01 01:02:06,57.28,0.789,1.324,1
2025-01-01 01:02:07,60.76,0.735,1.569,1
2025-01-01 01:02:08,41.41,0.106,0.792,0
2025-01-01 01:02:09,37.69,0.257,0.868,0
2025-01-01 01:02:10,32.77,0.221,0.977,0
2025-01-01 01:02:11,62.06,0.822,1.487,1
2025-01-01 01:02:12,40.65,0.147,0.999,0
2025-01-01 01:02:13,38.28,0.23,1.003,0
2025-01-01 01:02:14,40.88,0.32,1.069,0
2025-01-01 01:02:15,60.82,0.954,1.332,1
2025-01-01 01:02:16,57.23,0.66,1.742,1
2025-01-01 01:02:17,40.48,0.199,1.098,0
2025-01-01 01:02:18,66.31,0.742,1.389,1
2025-01-01 01:02:19,40.46,0.124,1.148,0
2025-01-01 01:02:20,57.86,0.776,1.325,1
2025-01-01 01:02:21,57.47,0.862,1.052,1
2025-01-01 01:02:22,43.14,0.261,0.926,0
2025-01-01 01:02:23,37.39,0.206,1.18,0
2025-01-01 01:02:24,37.97,0.28,0.982,0
2025-01-01 01:02:25,51.39,0.572,1.479,1
2025-01-01 01:02:26,60.34,0.724,1.182,1
2025-01-01 01:02:27,39.81,0.169,1.021,0
2025-01-01 01:02:28,39.23,0.269,1.028,0
2025-01-01 01:02:29,60.89,0.708,1.251,1
2025-01-01 01:02:30,43.05,0.243,0.898,0
2025-01-01 01:02:31,36.92,0.274,1.16,0
2025-01-01 01:02:32,64.22,0.571,1.393,1
2025-01-01 01:02:33,37.26,0.18,1.013,0
2025-01-01 01:02:34,38.89,0.15,1.016,0
2025-01-01 01:02:35,57.2,0.918,1.507,1
2025-01-01 01:02:36,36.01,0.175,0.827,0
2025-01-01 01:02:37,60.27,0.845,1.372,1
2025-01-01 01:02:38,37.58,0.218,1.066,0
2025-01-01 01:02:39,40.86,0.172,0.897,0
2025-01-01 01:02:40,35.78,0.228,0.844,0
2025-01-01 01:02:41,57.45,0.623,1.12,1
2025-01-01 01:02:42,40.84,0.198,1.021,0
2025-01-01 01:02:43,39.51,0.254,1.101,0
2025-01-01 01:02:44,62.43,0.578,1.399,1
2025-01-01 01:02:45,57.49,0.641,1.511,1
2025-01-01 01:02:46,39.18,0.213,0.899,0
2025-01-01 01:02:47,41.69,0.304,0.962,0
2025-01-01 01:02:48,41.62,0.239,0.883,0
2025-01-01 01:02:49,63.55,0.647,1.604,1
2025-01-01 01:02:50,42.05,0.231,0.866,0
2025-01-01 01:02:51,37.87,0.241,0.963,0
2025-01-01 01:02:52,61.64,0.688,1.362,1
2025-01-01 01:02:53,41.11,0.126,1.228,0
2025-01-01 01:02:54,63.99,0.674,1.208,1
2025-01-01 01:02:55,39.22,0.229,1.143,0
2025-01-01 01:02:56,42.73,0.156,0.994,0
2025-01-01 01:02:57,40.59,0.285,1.064,0
2025-01-01 01:02:58,67.18,0.736,1.416,1
2025-01-01 01:02:59,42.95,0.223,0.93,0
2025-01-01 01:03:00,57.85,0.581,1.557,1
2025-01-01 01:03:01,37.63,0.138,1.129,0
2025-01-01 01:03:02,36.09,0.158,1.076,0
2025-01-01 01:03:03,35.46,0.156,1.055,0
2025-01-01 01:03:04,38.73,0.083,0.844,0
2025-01-01 01:03:05,59.12,0.767,1.434,1
2025-01-01 01:03:06,56.94,0.854,1.685,1
2025-01-01 01:03:07,43.22,0.163,1.145,0
2025-01-01 01:03:08,55.42,0.646,1.521,1
2025-01-01 01:03:09,38.28,0.126,0.996,0
2025-01-01 01:03:10,58.83,0.88,1.6,1
2025-01-01 01:03:11,37.34,0.262,1.086,0
2025-01-01 01:03:12,66.17,0.994,1.453,1
2025-01-01 01:03:13,59.78,0.504,1.06,1
2025-01-01 01:03:14,61.86,0.673,1.515,1
2025-01-01 01:03:15,52.05,0.811,1.481,1
2025-01-01 01:03:16,62.32,0.671,1.21,1
2025-01-01 01:03:17,65.42,0.612,1.202,1
2025-01-01 01:03:18,52.05,0.704,1.395,1
2025-01-01 01:03:19,58.92,0.636,1.378,1
2025-01-01 01:03:20,39.05,0.221,1.105,0
2025-01-01 01:03:21,39.88,0.138,1.187,0
2025-01-01 01:03:22,41.65,0.232,1.004,0
2025-01-01 01:03:23,38.77,0.182,0.981,0
2025-01-01 01:03:24,38.94,0.159,0.909,0
2025-01-01 01:03:25,38.52,0.162,0.847,0
2025-01-01 01:03:26,58.93,0.596,1.23,1
2025-01-01 01:03:27,43.53,0.238,0.963,0
2025-01-01 01:03:28,42.57,0.24,1.115,0
2025-01-01 01:03:29,65.49,0.468,1.401,1
2025-01-01 01:03:30,39.77,0.127,0.897,0
2025-01-01 01:03:31,57.8,0.658,1.293,1
2025-01-01 01:03:32,38.05,0.2,1.137,0
2025-01-01 01:03:33,55.32,0.69,1.261,1
2025-01-01 01:03:34,40.32,0.259,0.952,0
2025-01-01 01:03:35,58.73,0.717,1.373,1
2025-01-01 01:03:36,38.76,0.24,1.066,0
2025-01-01 01:03:37,41.37,0.224,1.049,0
2025-01-01 01:03:38,39.01,0.174,0.938,0
2025-01-01 01:03:39,42.3,0.15,1.124,0
2025-01-01 01:03:40,65.58,0.635,1.414,1
2025-01-01 01:03:41,40.01,0.154,0.992,0
2025-01-01 01:03:42,41.52,0.22,1.09,0
2025-01-01 01:03:43,44.66,0.197,0.692,0
2025-01-01 01:03:44,40.71,0.171,1.128,0
2025-01-01 01:03:45,39.71,0.315,0.858,0
2025-01-01 01:03:46,63.74,0.713,1.585,1
2025-01-01 01:03:47,37.87,0.174,0.984,0
2025-01-01 01:03:48,41.35,0.233,1.133,0
2025-01-01 01:03:49,41.02,0.246,1.092,0
2025-01-01 01:03:50,41.03,0.156,0.903,0
2025-01-01 01:03:51,42.34,0.133,0.956,0
2025-01-01 01:03:52,41.38,0.258,0.962,0
2025-01-01 01:03:53,63.84,0.575,1.748,1
2025-01-01 01:03:54,41.81,0.184,0.935,0
2025-01-01 01:03:55,42.98,0.196,1.211,0
2025-01-01 01:03:56,36.86,0.253,0.931,0
2025-01-01 01:03:57,36.85,0.235,1.028,0
2025-01-01 01:03:58,61.41,0.514,1.532,1
2025-01-01 01:03:59,60.87,0.61,1.534,1
2025-01-01 01:04:00,42.38,0.183,1.112,0
2025-01-01 01:04:01,40.06,0.172,1.01,0
2025-01-01 01:04:02,39.67,0.233,1.035,0
2025-01-01 01:04:03,41.94,0.121,0.878,0
2025-01-01 01:04:04,41.8,0.149,1.199,0
2025-01-01 01:04:05,58.48,0.712,1.2,1
2025-01-01 01:04:06,38.73,0.245,1.072,0
2025-01-01 01:04:07,60.0,0.68,1.506,1
2025-01-01 01:04:08,38.36,0.268,1.084,0
2025-01-01 01:04:09,58.35,0.798,1.48,1
2025-01-01 01:04:10,58.68,0.736,1.401,1
2025-01-01 01:04:11,38.02,0.128,1.223,0
2025-01-01 01:04:12,42.89,0.246,0.939,0
2025-01-01 01:04:13,62.75,0.838,1.467,1
2025-01-01 01:04:14,38.56,0.268,0.987,0
2025-01-01 01:04:15,41.38,0.141,1.027,0
2025-01-01 01:04:16,39.11,0.272,0.955,0
2025-01-01 01:04:17,41.3,0.189,1.019,0
2025-01-01 01:04:18,40.64,0.28,0.978,0
2025-01-01 01:04:19,41.09,0.171,0.82,0
2025-01-01 01:04:20,38.13,0.215,0.949,0
2025-01-01 01:04:21,57.57,0.885,1.408,1
2025-01-01 01:04:22,62.14,0.68,1.544,1
2025-01-01 01:04:23,57.48,0.604,1.402,1
2025-01-01 01:04:24,41.45,0.273,1.142,0
2025-01-01 01:04:25,41.04,0.249,0.979,0
2025-01-01 01:04:26,60.64,0.755,1.604,1
2025-01-01 01:04:27,58.4,0.787,1.342,1
2025-01-01 01:04:28,41.48,0.26,0.914,0
2025-01-01 01:04:29,60.73,0.702,1.292,1
2025-01-01 01:04:30,60.32,0.7,1.481,1
2025-01-01 01:04:31,45.48,0.299,1.072,0
2025-01-01 01:04:32,61.42,0.932,1.197,1
2025-01-01 01:04:33,38.32,0.214,1.023,0
2025-01-01 01:04:34,36.35,0.251,0.775,0
2025-01-01 01:04:35,39.56,0.157,0.941,0
2025-01-01 01:04:36,36.79,0.162,1.061,0
2025-01-01 01:04:37,38.31,0.155,1.023,0
2025-01-01 01:04:38,40.21,0.209,1.003,0
2025-01-01 01:04:39,48.8,0.157,1.007,0
2025-01-01 01:04:40,37.78,0.264,0.959,0
2025-01-01 01:04:41,39.76,0.154,0.952,0
2025-01-01 01:04:42,41.62,0.171,1.22,0
2025-01-01 01:04:43,38.59,0.213,1.014,0
2025-01-01 01:04:44,61.2,0.692,1.174,1
2025-01-01 01:04:45,40.45,0.253,1.154,0
2025-01-01 01:04:46,42.82,0.144,0.777,0
2025-01-01 01:04:47,38.62,0.259,0.855,0
2025-01-01 01:04:48,57.02,0.812,1.227,1
2025-01-01 01:04:49,36.07,0.15,0.995,0
2025-01-01 01:04:50,65.03,0.684,1.072,1
2025-01-01 01:04:51,42.23,0.2,0.956,0
2025-01-01 01:04:52,44.58,0.157,1.222,0
2025-01-01 01:04:53,38.37,0.25,0.737,0
2025-01-01 01:04:54,42.7,0.154,0.879,0
2025-01-01 01:04:55,41.34,0.213,0.844,0
2025-01-01 01:04:56,42.39,0.309,1.021,0
2025-01-01 01:04:57,53.12,0.674,1.556,1
2025-01-01 01:04:58,34.17,0.249,0.884,0
2025-01-01 01:04:59,61.95,0.489,1.375,1
2025-01-01 01:05:00,43.4,0.175,1.014,0
2025-01-01 01:05:01,40.77,0.215,1.029,0
2025-01-01 01:05:02,40.0,0.178,0.764,0
2025-01-01 01:05:03,39.57,0.174,0.897,0
2025-01-01 01:05:04,41.4,0.256,1.081,0
2025-01-01 01:05:05,37.57,0.196,0.967,0
2025-01-01 01:05:06,39.1,0.17,1.022,0
2025-01-01 01:05:07,37.29,0.289,0.985,0
2025-01-01 01:05:08,40.83,0.178,1.03,0
2025-01-01 01:05:09,57.91,0.815,1.29,1
2025-01-01 01:05:10,40.19,0.161,1.12,0
2025-01-01 01:05:11,41.18,0.145,1.069,0
2025-01-01 01:05:12,41.83,0.215,1.103,0
2025-01-01 01:05:13,41.33,0.111,1.018,0
2025-01-01 01:05:14,59.97,0.845,1.377,1
2025-01-01 01:05:15,36.12,0.119,0.997,0
2025-01-01 01:05:16,40.1,0.168,1.225,0
2025-01-01 01:05:17,43.82,0.186,1.131,0
2025-01-01 01:05:18,56.97,0.814,1.169,1
2025-01-01 01:05:19,39.98,0.243,0.942,0
2025-01-01 01:05:20,61.14,0.761,1.482,1
2025-01-01 01:05:21,65.87,0.818,1.561,1
2025-01-01 01:05:22,69.74,0.644,1.411,1
2025-01-01 01:05:23,39.35,0.293,0.978,0
2025-01-01 01:05:24,36.77,0.265,1.137,0
2025-01-01 01:05:25,44.85,0.233,0.971,0
2025-01-01 01:05:26,38.59,0.228,1.008,0
2025-01-01 01:05:27,44.64,0.267,1.022,0
2025-01-01 01:05:28,37.02,0.127,1.028,0
2025-01-01 01:05:29,37.25,0.264,0.979,0
2025-01-01 01:05:30,58.07,0.75,1.348,1
2025-01-01 01:05:31,44.72,0.188,1.067,0
2025-01-01 01:05:32,37.47,0.162,0.891,0
2025-01-01 01:05:33,40.19,0.227,1.042,0
2025-01-01 01:05:34,41.02,0.221,1.228,0
2025-01-01 01:05:35,38.97,0.192,1.013,0
2025-01-01 01:05:36,64.17,0.653,1.799,1
2025-01-01 01:05:37,59.57,0.782,1.266,1
2025-01-01 01:05:38,42.04,0.238,1.066,0
2025-01-01 01:05:39,62.46,0.611,1.625,1
2025-01-01 01:05:40,56.99,0.685,1.356,1
2025-01-01 01:05:41,62.62,0.667,1.258,1
2025-01-01 01:05:42,61.39,0.669,1.52,1
2025-01-01 01:05:43,38.66,0.216,0.908,0
2025-01-01 01:05:44,41.12,0.332,1.021,0
2025-01-01 01:05:45,40.23,0.19,0.995,0
2025-01-01 01:05:46,41.25,0.224,1.035,0
2025-01-01 01:05:47,40.28,0.164,1.163,0
2025-01-01 01:05:48,39.28,0.236,1.239,0
2025-01-01 01:05:49,42.42,0.203,1.01,0
2025-01-01 01:05:50,36.37,0.244,1.054,0
2025-01-01 01:05:51,41.07,0.19,1.096,0
2025-01-01 01:05:52,37.51,0.238,0.834,0
2025-01-01 01:05:53,61.4,0.628,1.395,1
2025-01-01 01:05:54,41.59,0.14,0.882,0
2025-01-01 01:05:55,39.43,0.214,1.01,0
2025-01-01 01:05:56,35.37,0.135,1.122,0
2025-01-01 01:05:57,39.68,0.194,0.937,0
2025-01-01 01:05:58,40.88,0.136,1.092,0
2025-01-01 01:05:59,38.47,0.171,0.885,0
2025-01-01 01:06:00,57.13,0.839,1.701,1
2025-01-01 01:06:01,41.19,0.186,0.996,0
2025-01-01 01:06:02,62.15,0.738,1.318,1
2025-01-01 01:06:03,60.63,0.782,1.412,1
2025-01-01 01:06:04,40.66,0.182,1.212,0
2025-01-01 01:06:05,43.86,0.255,1.05,0
2025-01-01 01:06:06,39.25,0.28,0.931,0
2025-01-01 01:06:07,36.27,0.13,0.852,0
2025-01-01 01:06:08,59.35,0.633,1.419,1
2025-01-01 01:06:09,60.26,0.602,1.09,1
2025-01-01 01:06:10,42.11,0.155,1.109,0
2025-01-01 01:06:11,61.77,0.543,1.181,1
2025-01-01 01:06:12,58.22,0.804,1.576,1
2025-01-01 01:06:13,37.29,0.199,1.016,0
2025-01-01 01:06:14,38.43,0.244,0.918,0
2025-01-01 01:06:15,60.9,0.479,1.595,1
2025-01-01 01:06:16,40.59,0.146,1.097,0
2025-01-01 01:06:17,42.96,0.227,1.2,0
2025-01-01 01:06:18,37.38,0.235,0.964,0
2025-01-01 01:06:19,39.49,0.178,0.981,0
2025-01-01 01:06:20,38.18,0.243,1.058,0
2025-01-01 01:06:21,61.05,0.642,1.508,1
2025-01-01 01:06:22,45.27,0.256,1.129,0
2025-01-01 01:06:23,43.36,0.203,0.966,0
2025-01-01 01:06:24,55.39,0.731,1.122,1
2025-01-01 01:06:25,40.68,0.195,1.017,0
2025-01-01 01:06:26,40.63,0.237,1.069,0
2025-01-01 01:06:27,64.75,0.7,1.476,1
2025-01-01 01:06:28,40.38,0.201,0.923,0
2025-01-01 01:06:29,36.44,0.147,1.122,0
2025-01-01 01:06:30,59.14,0.592,1.571,1
2025-01-01 01:06:31,40.03,0.227,1.157,0
2025-01-01 01:06:32,39.74,0.256,1.141,0
2025-01-01 01:06:33,39.0,0.201,0.937,0
2025-01-01 01:06:34,56.18,0.721,1.538,1
2025-01-01 01:06:35,42.11,0.2,0.711,0
2025-01-01 01:06:36,41.28,0.294,0.809,0
2025-01-01 01:06:37,40.85,0.269,1.058,0
2025-01-01 01:06:38,39.94,0.258,0.985,0
